HO1662,20190901,KWE,NKG
ZH9461,20190901,CKG,NKG
GA652,20190901,TIM,DJJ
UA1182,20190901,MSP,SFO
W63141,20190901,OTP,CIA
WN3572,20190901,DEN,LAS
J2807,20190901,GYD,VKO
DL3692,20190901,PDX,SEA
MW232,20190901,OGG,MKK
8B550,20190901,RTG,KOE
EK309,20190901,PEK,DXB
JL2431,20190901,ITM,KMI
AA2701,20190901,MSY,MIA
AD5430,20190901,CNF,SSA
MH871,20190901,KUL,SUB
AV9302,20190901,BOG,MDE
UX4538,20190901,MAH,PMI
GR202,20190901,GCI,ACI
FR8266,20190901,STN,KTW
MH3011,20190901,LDU,BKI
CA4025,20190901,CTU,AHJ
G52777,20190901,CKG,BFJ
HO1702,20190901,HRB,HIA
DG6178,20190901,MBT,MNL
LH1094,20190901,FRA,TLS
DZ6301,20190901,NTG,CTU
VJ320,20190901,PQC,SGN
EK17,20190901,DXB,MAN
JL474,20190901,TAK,HND
IB3918,20190901,MAD,PMI
BR257,20190901,TPE,CNX
TK1853,20190901,IST,BCN
FR5284,20190901,FMM,CHQ
CZ3494,20190901,KHN,CAN
3U8511,20190901,XIY,YBP
GS7906,20190901,CKG,TSN
GA203,20190901,JOG,CGK
UX1171,20190901,MAD,BRU
BT424,20190901,RIX,SVO
ZH8881,20190901,WNZ,WUH
DL5056,20190901,YOW,LGA
IB3876,20190901,MAD,SCQ
MU2805,20190901,NKG,CTU
AC8580,20190901,YYC,YXE
UA132,20190901,HNL,MAJ
MU5195,20190901,TAO,PEK
TK1975,20190901,IST,DUB
LH1026,20190901,FRA,CDG
UA2128,20190901,PIT,SFO
LH2485,20190901,LHR,MUC
AA1263,20190901,DFW,LGA
CA453,20190901,INC,CKG
OS528,20190901,VCE,VIE
BA341,20190901,NCE,LHR
QV815,20190901,VTE,KMG
3U8847,20190901,KMG,CGO
IW1855,20190901,MLG,BDO
AC8751,20190901,YUL,YVO
QR355,20190901,DOH,TBS
AK870,20190901,KUL,DMK
SL310,20190901,DMK,NGO
BA2582,20190901,LGW,VCE
6E554,20190901,DEL,IXJ
GA823,20190901,SIN,CGK
F953,20190901,DEN,YYC
GK323,20190901,NRT,SHI
PG231,20190901,BKK,CEI
SU1957,20190901,TSE,SVO
F8223,20190901,YYZ,YVR
SK587,20190901,CPH,AGP
FR3542,20190901,IBZ,EIN
W63361,20190901,CLJ,DTM
AA852,20190901,JFK,ORD
AA1765,20190901,PHX,DFW
ZH9957,20190901,SZX,YBP
MF8331,20190901,TSN,WUH
BA963,20190901,HAM,LHR
4O2841,20190901,YYZ,CUN
GA533,20190901,BDJ,CGK
TW669,20190901,ICN,RMQ
OZ8913,20190901,GMP,CJU
QG100,20190901,HLP,JOG
KA802,20190901,HKG,PVG
HY51,20190901,TAS,UGC
WS391,20190901,YHZ,YEG
TK1638,20190901,MUC,IST
MU9643,20190901,XIY,DSN
PD204,20190901,YOW,YTZ
UA6233,20190901,IAH,OKC
LH1004,20190901,FRA,BRU
DL1866,20190901,ATL,MSP
AW101,20190901,KMS,ACC
OS800,20190901,SOF,VIE
ZH9841,20190901,SZX,NKG
OS175,20190901,VIE,HAM
ZH9441,20190901,CAN,CTU
SK4733,20190901,OSL,SPU
UO140,20190901,HKG,RMQ
JL213,20190901,HND,SHM
LH1212,20190901,FRA,GVA
AK5302,20190901,JHB,BKI
VY3280,20190901,BIO,ACE
CZ3201,20190901,CAN,XIY
CA1335,20190901,PEK,NNG
FR5086,20190901,PFO,KRK
LO331,20190901,WAW,CDG
FI520,20190901,KEF,FRA
XC8071,20190901,AYT,FDH
IW1533,20190901,NAM,AMQ
FR2676,20190901,BLQ,CPH
LO322,20190901,MXP,WAW
MU9720,20190901,SHA,LJG
AM2067,20190901,CEN,MEX
VY3112,20190901,TFN,ZAZ
JQ110,20190901,PER,DPS
UA6126,20190901,IAH,MAF
OS9423,20190901,VIE,CAG
CA8271,20190901,WUH,LHW
TU716,20190901,TUN,ORY
BA303,20190901,CDG,LHR
FR2001,20190901,ACE,SCQ
HU7353,20190901,SYX,ZUH
SU1509,20190901,TJM,SVO
AF1126,20190901,CDG,VCE
JC3801,20190901,KOJ,OKE
AS479,20190901,JFK,PDX
MF8351,20190901,HGH,NNG
UA6082,20190901,IAH,MSY
CZ6189,20190901,DLC,NKG
WS3007,20190901,YQL,YYC
FM9263,20190901,SHA,XMN
UA5249,20190901,CMH,DEN
OA13,20190901,JNX,ATH
CI154,20190901,TPE,NGO
AF7516,20190901,CDG,TLS
D219,20190901,CEE,LED
AF7304,20190901,BOD,AJA
FR9662,20190901,CIA,KRK
LS301,20190901,BFS,ALC
HV5701,20190901,RTM,TNG
UL121,20190901,CMB,MAA
U62411,20190901,DME,KVD
DL1565,20190901,MSP,ATL
9C8779,20190901,PVG,SYX
FR1387,20190901,OPO,CRL
F8301,20190901,YYZ,YYC
I23918,20190901,MAD,PMI
AT802,20190901,CMN,LGW
CI601,20190901,TPE,HKG
UL177,20190901,CMB,HYD
OS168,20190901,HAM,VIE
Y4930,20190901,GDL,SJC
PN6213,20190901,CKG,SYX
UA4013,20190901,BTR,IAH
MT1568,20190901,GLA,REU
IB3698,20190901,MAD,NTE
QG1501,20190901,BWX,SUB
2I2132,20190901,CJA,LIM
SU1533,20190901,CEK,SVO
EK159,20190901,DXB,OSL
EK35,20190901,DXB,NCL
MU5021,20190901,XIY,TAO
LA3391,20190901,GRU,IGU
CA4187,20190901,CTU,TSN
GA306,20190901,CGK,SUB
AT428,20190901,AGA,CMN
QZ124,20190901,KNO,KUL
MU517,20190901,WUH,PVG
WS3505,20190901,YHZ,YOW
NK379,20190901,ACY,MYR
CA1451,20190901,PEK,MIG
CZ6579,20190901,DLC,TSN
SJ233,20190901,BEJ,BPN
AR1652,20190901,AEP,NQN
FM9539,20190901,WNZ,KMG
LA63,20190901,SCL,PMC
UL302,20190901,CMB,SIN
G8513,20190901,BLR,HYD
KN2981,20190901,NAY,YIE
A67337,20190901,SHE,NNG
QG2991,20190901,HLP,BDO
8L9673,20190901,CGO,MIG
IG615,20190901,MXP,NAP
UA3493,20190901,JAX,IAH
NS3207,20190901,SJW,WNZ
LX1472,20190901,GVA,PRG
G8719,20190901,DEL,AMD
DL5986,20190901,ROC,LGA
9C8624,20190901,CJU,HGH
AA4371,20190901,RIC,LGA
LA7670,20190901,AEP,NQN
9K1768,20190901,OLF,BIL
B6799,20190901,FLL,HAV
AA433,20190901,SAN,PHL
UA5361,20190901,YWG,ORD
UA5599,20190901,FAR,DEN
UA5229,20190901,DAY,DEN
HA152,20190901,HNL,ITO
AA767,20190901,LAX,PHX
AA572,20190901,PIT,PHX
AA464,20190901,MKE,PHX
AV8462,20190901,BOG,BAQ
UA5561,20190901,JAC,LAX
AA1184,20190901,MIA,AUS
UA727,20190901,BOI,ORD
AA1259,20190901,BOS,MIA
UA1109,20190901,EWR,MIA
AV8407,20190901,BOG,PEI
DL853,20190901,HPN,ATL
CM161,20190901,PTY,CTG
B62883,20190901,JFK,MCO
AA2352,20190901,MCO,MIA
UA1098,20190901,EWR,MCO
B6773,20190901,BOS,AUA
VN579,20190901,TPE,HAN
OK744,20190901,PRG,NCE
NH3165,20190901,NGO,OIT
ZI707,20190901,MRS,ALG
QB2295,20190901,IKA,BGW
WN2318,20190901,LAS,SJC
UA1183,20190901,EWR,RSW
D256,20190901,KVK,LED
XK102,20190901,AJA,NCE
BA500,20190901,LHR,LIS
ZV4018,20190901,AWZ,THR
KA900,20190901,HKG,PEK
BE3281,20190901,BHX,NTE
FI416,20190901,KEF,DUB
GF541,20190901,AUH,BAH
PR525,20190901,MNL,KUL
AA4213,20190901,LGA,MYR
MU726,20190901,HKG,PVG
4B784,20190901,DDC,DEN
JL104,20190901,ITM,HND
UA1169,20190901,IAH,LAX
AA1480,20190901,HNL,LAX
S4560,20190901,PDL,FRA
FM9165,20190901,WNZ,DYG
G42235,20190901,SFB,SYR
LH1124,20190901,FRA,BCN
AA4133,20190901,CID,DFW
FI342,20190901,KEF,HEL
JL503,20190901,HND,CTS
LJ21,20190901,ICN,CEB
CA4551,20190901,CKG,DLU
UA627,20190901,DEN,EWR
W94554,20190901,LTN,BOJ
GQ210,20190901,ATH,HER
WS115,20190901,YYC,YVR
U28190,20190901,MXP,LGW
UA1585,20190901,CMH,SFO
G4724,20190901,BLI,PSP
V71609,20190901,OLB,BRI
VJ448,20190901,HAN,TBB
UB1,20190901,RGN,SIN
WN3217,20190901,TUS,MDW
FM9245,20190901,SHA,KHN
3U8817,20190901,KMG,LJG
DL1287,20190901,LAX,SEA
CZ3473,20190901,CGO,CTU
AC8624,20190901,YOW,YYG
7H823,20190901,ENA,ANC
TT582,20190901,MEL,CNS
UA3632,20190901,CHS,ORD
AA5041,20190901,DCA,ILM
AC1892,20190901,YUL,PLS
AD5492,20190901,GRU,BPS
LO3903,20190901,WAW,KRK
NS3287,20190901,SJW,HGH
HO1041,20190901,WNZ,KWE
JL452,20190901,TKS,HND
UA6076,20190901,DFW,IAD
BA684,20190901,LHR,INN
JT139,20190901,DJB,BTH
G8423,20190901,DEL,HYD
VY8476,20190901,BCN,OPO
AA2344,20190901,ATL,MIA
GS6683,20190901,HET,CIF
XQ914,20190901,ADB,HAM
AA1302,20190901,RDU,DFW
WN2624,20190901,STL,HOU
WN1604,20190901,MCO,BWI
PG298,20190901,HKT,HDY
SV8957,20190901,AHB,JED
CY4662,20190901,LCA,ATH
AF1518,20190901,CDG,FRA
CZ6889,20190901,URC,MIG
IG623,20190901,MXP,CAG
8L9995,20190901,KMG,INC
MU5863,20190901,LJG,CKG
8M4704,20190901,MDL,NYU
LH230,20190901,FRA,FCO
U21917,20190901,MAN,ALC
FD3445,20190901,DMK,CNX
SL230,20190901,DMK,CMB
QV633,20190901,LPQ,BKK
IB8814,20190901,MAD,AGP
VN581,20190901,KHH,SGN
DL621,20190901,DFW,DTW
D85000,20190901,AGP,LGW
TV6008,20190901,LXA,NGQ
MU2901,20190901,WUX,HKG
CZ6651,20190901,HAK,WUH
GK381,20190901,NGO,OKA
FJ263,20190901,NAN,VLI
I23673,20190901,TXL,MAD
CZ3123,20190901,CSX,PEK
6.00E+186,20190901,BLR,HYD
UA1041,20190901,IAH,IAD
BX8201,20190901,TAE,CJU
HU7245,20190901,PEK,URC
JL277,20190901,HND,IZO
VA465,20190901,PER,BNE
MU5468,20190901,HFE,PVG
U612,20190901,TOF,MSQ
EI154,20190901,DUB,LHR
8L9799,20190901,MIG,INC
AF1680,20190901,CDG,LHR
KN5215,20190901,NAY,CTU
SU2010,20190901,SVO,PRG
GA368,20190901,SUB,SRG
ZQ2310,20190901,KAN,LOS
PC2182,20190901,SAW,ADB
IB8764,20190901,MAD,TLS
IA961,20190901,BGW,ISU
DY7002,20190901,JFK,OSL
UA5024,20190901,PWM,EWR
CI711,20190901,KHH,MNL
6H571,20190901,TLV,SKG
F91739,20190901,RDU,CVG
TS878,20190901,YUL,AZS
QB1241,20190901,GSM,THR
3O391,20190901,TNG,MAD
ID6671,20190901,AAP,CGK
NH432,20190901,FUK,NGO
AE1855,20190901,RMQ,HAN
NT930,20190901,FNC,PXO
CA1275,20190901,PEK,URC
AD6973,20190901,VCP,REC
BA6428,20190901,CPT,JNB
AZ1628,20190901,BDS,FCO
PA171,20190901,JED,KHI
U25771,20190901,TXL,OLB
HO1061,20190901,PVG,XFN
OS561,20190901,VIE,ZRH
DL2422,20190901,CLT,ATL
MF8543,20190901,JJN,HSN
HU7147,20190901,PEK,CTU
PN6287,20190901,CGO,URC
NK822,20190901,DFW,MYR
GF13,20190901,DME,BAH
AS2671,20190901,PDX,SEA
6.00E+167,20190901,DEL,BOM
MM12,20190901,ICN,KIX
CX134,20190901,MEL,HKG
EK787,20190901,DXB,ACC
SV788,20190901,RUH,MLE
CA1479,20190901,PEK,ZUH
S75319,20190901,OVB,KGP
LH2004,20190901,MUC,DUS
9K2961,20190901,VQS,SJU
JT775,20190901,MDC,DPS
PC1537,20190901,ADB,BSL
OR445,20190901,AMS,BVC
U646,20190901,SIP,DME
FD656,20190901,DMK,SGN
OB662,20190901,LPB,VVI
DL1150,20190901,HNL,LAX
UA240,20190901,EWR,LAX
TG663,20190901,PVG,BKK
S747,20190901,DME,LED
IG601,20190901,MXP,FCO
VJ691,20190901,CXR,SGN
FY3124,20190901,SZB,XSP
QG410,20190901,CGK,PNK
UA4899,20190901,ORF,EWR
MF8465,20190901,HGH,KWE
U21442,20190901,LIS,GVA
VA678,20190901,PER,MEL
BR192,20190901,TSA,HND
SL982,20190901,HKT,HFE
ZI287,20190901,ORY,CZL
FM9365,20190901,PVG,YIH
EK957,20190901,DXB,BEY
SN3628,20190901,CDG,BRU
G42516,20190901,SAV,PVD
6J72,20190901,KOJ,HND
TK1661,20190901,IST,HAM
SJ82,20190901,PLM,PGK
UA174,20190901,GUM,SPN
7W6694,20190901,AYT,LWO
MU2319,20190901,XIY,JGS
UA4994,20190901,EWR,CHS
DV786,20190901,UKK,TSE
GA7133,20190901,BKS,PLM
DL936,20190901,LAS,SEA
LG8011,20190901,LUX,CDG
HA37,20190901,SAN,OGG
AA770,20190901,CLT,MIA
WN1315,20190901,DCA,PVD
9N701,20190901,CZH,SPR
EK901,20190901,DXB,AMM
DL5539,20190901,JFK,YYZ
UA1777,20190901,SJC,IAH
DI261,20190901,AUA,CUR
MU9765,20190901,WUX,CKG
6E707,20190901,BBI,CCU
WS242,20190901,YEG,YYC
DL9887,20190901,ATL,MCO
W584,20190901,IKA,VKO
QG952,20190901,CGK,PDG
OS9433,20190901,VIE,OLB
FZ333,20190901,DXB,KHI
MN483,20190901,HLA,CPT
4O2153,20190901,TAM,MEX
B7170,20190901,TPE,ICN
PK530,20190901,KHI,SKZ
SA314,20190901,CPT,JNB
MU521,20190901,XIY,PVG
AS203,20190901,ORD,SFO
PK650,20190901,LHE,ISB
CA4161,20190901,KWE,PEK
LH1982,20190901,MUC,CGN
HU7129,20190901,PEK,HRB
AA1474,20190901,MEM,PHX
LQ970,20190901,KOS,PNH
IB3195,20190901,MUC,MAD
MU5233,20190901,TYN,CTU
UA475,20190901,EWR,ATL
DL2892,20190901,MEM,ATL
EW2012,20190901,STR,TXL
BA831,20190901,DUB,LHR
DY745,20190901,TRD,OSL
J91736,20190901,CAI,KWI
UA437,20190901,JAC,SFO
NT605,20190901,TFN,SPC
AV854,20190901,CUZ,LIM
LA2137,20190901,LIM,AQP
G9181,20190901,SHJ,ELQ
AA3565,20190901,GSO,MIA
4O982,20190901,GDL,LAX
OD1814,20190901,SZB,TGG
AA3120,20190901,PHX,FAT
G8365,20190901,BOM,AMD
AY711,20190901,HEL,SVO
E5550,20190901,KWI,HBE
NH3719,20190901,NGO,KOJ
G41216,20190901,AVL,SRQ
WY931,20190901,MCT,KHS
FR2145,20190901,KUN,LTN
8L9973,20190901,KMG,CGO
9C8826,20190901,NGB,SJW
QL970,20190901,CCS,BLA
UA4766,20190901,SDF,DEN
F79845,20190901,VKO,HET
ME426,20190901,BEY,DXB
EO605,20190901,REN,AAQ
UA795,20190901,BDL,ORD
LX352,20190901,GVA,LHR
UA697,20190901,MSP,DEN
VY3712,20190901,BCN,MAH
UA674,20190901,CLE,EWR
DL5944,20190901,PIT,LGA
CA1831,20190901,PEK,SHA
5N519,20190901,MMK,LED
YC241,20190901,TJM,DME
CZ3841,20190901,ENH,WUH
4B815,20190901,SOW,PHX
DL5771,20190901,YYC,SEA
6E905,20190901,GAU,MAA
MF8647,20190901,XMN,LZH
UA4720,20190901,SGF,DEN
CA1509,20190901,PEK,HGH
D82531,20190901,CHQ,LGW
BT661,20190901,RIX,DUB
AD5401,20190901,REC,VCP
XQ960,20190901,ADB,ZRH
SN3587,20190901,BRU,LYS
JD5531,20190901,SYX,SJW
DR5355,20190901,LHW,KMG
TP1699,20190901,LIS,FNC
VY1572,20190901,OVD,BCN
SC1177,20190901,TNA,CKG
AS3437,20190901,DAL,SEA
Q2140,20190901,KDM,KDO
IW1843,20190901,SUB,JOG
UA2392,20190901,SAT,IAH
XK202,20190901,BIA,NCE
DL4059,20190901,OMA,MSP
TK2964,20190901,SAW,ESB
XQ7630,20190901,AYT,ADA
6H425,20190901,TLV,ETM
8U972,20190901,BEN,IST
AS2740,20190901,PAE,SJC
VY7843,20190901,TLV,BCN
U612,20190901,TOF,DME
FR5404,20190901,SXF,KBP
SM307,20190901,CAI,HRG
G9145,20190901,SHJ,JED
EI380,20190901,SNN,LHR
S4220,20190901,PDL,LIS
CA1757,20190901,HGH,CGO
WS1203,20190901,LGA,YYZ
TR633,20190901,HDY,SIN
IB3125,20190901,VIE,MAD
UA6021,20190901,AUS,IAH
OS151,20190901,VIE,DUS
UA428,20190901,MEX,IAH
DE1648,20190901,STR,KGS
DY4463,20190901,ARN,EDI
VH8219,20190901,BAQ,BOG
UA291,20190901,SFO,IAD
JR1555,20190901,XFN,CGO
G52651,20190901,HET,HLH
6.00E+207,20190901,JAI,CCU
AA752,20190901,PWM,CLT
AS3487,20190901,SJC,RNO
MS361,20190901,CAI,LXR
FR3234,20190901,MAN,EIN
DL6284,20190901,RDU,DCA
MF8341,20190901,HRB,XMN
MU2205,20190901,INC,KMG
H2302,20190901,SCL,ARI
UA4101,20190901,LCH,IAH
A3926,20190901,ATH,TLV
DL5926,20190901,MSN,LGA
CA1731,20190901,HGH,SZX
NH1891,20190901,HND,HAC
AS837,20190901,SJC,HNL
0B5161,20190901,LCA,ATH
UA5517,20190901,COS,DEN
VJ657,20190901,DAD,SGN
NH582,20190901,MYJ,HND
GK312,20190901,OKA,NRT
KY8309,20190901,TCZ,WUH
LS1530,20190901,PMI,STN
6R510,20190901,NOZ,AAQ
AT838,20190901,CMN,BRU
FW65,20190901,NGO,OIT
ZH9432,20190901,CKG,SZX
U21981,20190901,MAN,CTA
ZH9641,20190901,SZX,YNT
LH923,20190901,LHR,FRA
ZH9101,20190901,SZX,PEK
4O2627,20190901,OAX,MEX
HV5909,20190901,EIN,HER
ZH9533,20190901,WUX,KMG
FR5579,20190901,EDI,ALC
SC4729,20190901,TAO,SQD
FA290,20190901,JNB,CPT
DL4539,20190901,TUS,SLC
SC1151,20190901,XMN,TNA
B7289,20190901,KHH,KMG
EW6818,20190901,PMI,SCN
CZ6156,20190901,PVG,CGQ
ID6019,20190901,KUL,KNO
MU2881,20190901,NKG,PVG
G41920,20190901,VPS,LCK
FM9328,20190901,CGO,PVG
DL733,20190901,SEA,SJC
WN3439,20190901,DEN,STL
NH402,20190901,AXT,HND
6E6571,20190901,PNQ,DEL
UA5125,20190901,OGS,ORD
CQ146,20190901,TGT,ZNZ
AA1986,20190901,PDX,DFW
0B6805,20190901,IAS,BVA
UA1185,20190901,IAH,SEA
QR4985,20190901,KUL,CGK
QG160,20190901,HLP,MLG
QF677,20190901,MEL,ADL
UB129,20190901,RGN,LIW
CA1427,20190901,TSN,CTU
GX8891,20190901,NNG,CKG
CA1751,20190901,HGH,KMG
DL3475,20190901,BUF,LGA
KN5719,20190901,FUO,HZG
GY7133,20190901,KWE,WMT
JC3781,20190901,KOJ,KKX
AA1417,20190901,ORD,CUN
MD121,20190901,JNB,TNR
NH3772,20190901,KOJ,HND
G9712,20190901,HGA,SHJ
AV180,20190901,BOG,BCN
B6751,20190901,JFK,CUN
QR351,20190901,DOH,GYD
LA3180,20190901,CGH,GYN
TK1993,20190901,IST,MAN
OD1512,20190901,SZB,AOR
FM9302,20190901,CAN,PVG
JT528,20190901,CGK,BDJ
A9507,20190901,TBS,BUS
NT490,20190901,TFN,ACE
U6652,20190901,BAX,DME
OA240,20190901,ATH,SMI
G41330,20190901,CVG,PIE
LO417,20190901,WAW,GVA
AK6269,20190901,TWU,BKI
WN3486,20190901,IND,MCO
MU2303,20190901,XIY,CAN
OR193,20190901,AMS,KGS
3U8159,20190901,HRB,KHN
0B4089,20190901,TRN,TPS
MU5534,20190901,TNA,PVG
KE1331,20190901,GMP,RSU
OS738,20190901,BEG,VIE
6E7101,20190901,HYD,IXE
DL2058,20190901,MCO,JFK
UA5609,20190901,SBA,LAX
IW1375,20190901,SMQ,PKN
Z2427,20190901,PPS,MNL
EW575,20190901,XRY,CGN
B78971,20190901,TSA,HUN
LH7,20190901,HAM,FRA
FR4952,20190901,STN,PEG
VP601,20190901,MLE,VAM
A9707,20190901,TBS,BRU
ZP841,20190901,ASU,MVD
V74113,20190901,JMK,ATH
4B491,20190901,GLH,DFW
NH542,20190901,KOJ,ITM
OM311,20190901,ULN,PUS
MU765,20190901,NKG,HKG
VJ782,20190901,CXR,HAN
3Z7206,20190901,WAW,BJV
TK1797,20190901,IST,GOT
VJ449,20190901,HAN,TBB
LO3851,20190901,WAW,WRO
UA1008,20190901,BOG,IAH
AK703,20190901,KUL,SIN
TK803,20190901,BGW,IST
YT891,20190901,KTM,BWA
CZ6223,20190901,WUH,CGQ
3U8361,20190901,CKG,CSX
UA6028,20190901,AUS,IAD
7C681,20190901,MWX,CJU
AK5172,20190901,KUL,LBU
IW1303,20190901,MJU,UPG
ZH9991,20190901,CAN,KHN
G9178,20190901,SHJ,MED
KX4003,20190901,GCM,CYB
TK1783,20190901,IST,CPH
SV1709,20190901,RUH,ABT
TK1530,20190901,DUS,IST
NH50,20190901,CTS,HND
WN3421,20190901,MDW,DAL
AD5315,20190901,CWB,VCP
U28053,20190901,LGW,MPL
6E5386,20190901,BOM,IDR
PA200,20190901,KHI,ISB
CZ6861,20190901,URC,AKU
EI776,20190901,DUB,ACE
AK423,20190901,KUL,BTJ
5N145,20190901,ARH,LED
LA4550,20190901,GRU,CNF
WS246,20190901,YYZ,YHZ
BA2345,20190901,EDI,FLR
F8134,20190901,YXX,YYC
HU7003,20190901,HAK,CAN
SU1444,20190901,SVO,IKT
QG977,20190901,TJQ,CGK
UA3578,20190901,EWR,MSY
AA1504,20190901,SAP,MIA
BA238,20190901,BOS,LHR
AA1667,20190901,SEA,DFW
AZ2011,20190901,MXP,FCO
CZ3116,20190901,PEK,CAN
KX4520,20190901,CYB,LYB
IW1266,20190901,KNO,GNS
NH14,20190901,ITM,HND
U23815,20190901,CDG,KRK
QR1128,20190901,DOH,MCT
UA3738,20190901,TVC,DEN
U26039,20190901,BRS,PMI
UA2391,20190901,SYR,ORD
Y2181,20190901,JBQ,HAV
JT129,20190901,PGK,BTH
WN2125,20190901,DEN,PHX
DL1317,20190901,SRQ,ATL
ZF468,20190901,AYT,MRV
CZ3187,20190901,CGD,PEK
QZ7689,20190901,SUB,CGK
BV2239,20190901,TIA,AOI
AC260,20190901,YWG,YYZ
DL889,20190901,MSY,DTW
9N306,20190901,BZE,TZA
4O2510,20190901,CME,MEX
CZ665,20190901,SHE,PUS
SA147,20190901,MPM,JNB
DL3558,20190901,SEA,SMF
JQ255,20190901,AKL,WLG
UA5014,20190901,BTV,EWR
EU2219,20190901,CTU,NNG
CZ3027,20190901,CAN,DEL
AT718,20190901,CMN,LYS
AT778,20190901,CMN,CDG
IB3475,20190901,ZRH,MAD
NZ671,20190901,AKL,DUD
TK1793,20190901,IST,ARN
DL1955,20190901,CHS,ATL
B61567,20190901,HPN,PBI
9C8897,20190901,SHA,CKG
CA1102,20190901,HET,PEK
W2475,20190901,KOS,PNH
G52618,20190901,ACX,CKG
GQ300,20190901,ATH,MJT
CA4163,20190901,CKG,YCU
HX453,20190901,CTU,HKG
BV2784,20190901,FCO,JMK
MU5747,20190901,JHG,KMG
G52781,20190901,CKG,THQ
MU5586,20190901,WNZ,PVG
JQ953,20190901,CNS,SYD
HU7070,20190901,CKG,CAN
FM9307,20190901,SHA,CAN
UA2133,20190901,ALB,ORD
UX7701,20190901,MAD,BCN
AD4852,20190901,CGH,SDU
WN3499,20190901,MCI,HOU
AE266,20190901,RMQ,NRT
CA8973,20190901,DLC,LYG
UA1845,20190901,ROC,ORD
UA432,20190901,LAS,ORD
MF828,20190901,MNL,XMN
PG121,20190901,BKK,USM
AD2463,20190901,JPA,REC
MU2542,20190901,WUH,CAN
DL5732,20190901,SEA,GEG
MF8097,20190901,JJN,NKG
UA3764,20190901,CAE,ORD
AA1598,20190901,LAX,ORD
UA4230,20190901,YUL,ORD
UA408,20190901,IAH,EWR
TK2407,20190901,AYT,IST
G4417,20190901,TYS,LAS
GY7131,20190901,KWE,ACX
LX1612,20190901,ZRH,MXP
BA2670,20190901,LGW,PFO
CZ3315,20190901,NNY,HGH
BF704,20190901,ORY,RUN
UA282,20190901,EWR,DEN
SG3214,20190901,IXS,CCU
F79845,20190901,VKO,HUH
OS240,20190901,TXL,VIE
NK217,20190901,IAH,LAX
DL5550,20190901,ATL,EYW
EW2672,20190901,STR,HER
LH2055,20190901,TXL,MUC
VY2010,20190901,BCN,GRX
RV21,20190901,AWZ,THR
AS803,20190901,SJC,OGG
UO546,20190901,HKG,KOJ
LX1678,20190901,ZRH,FLR
LO281,20190901,WAW,LHR
J9113,20190901,KWI,DOH
ZH9325,20190901,SZX,NNG
SG3792,20190901,IXE,BLR
S7970,20190901,ASB,DME
JL2713,20190901,CTS,MMB
NK951,20190901,FLL,PAP
U21076,20190901,BCN,BSL
RT575,20190901,KZN,PEE
AA370,20190901,LGA,ORD
6E685,20190901,LKO,BOM
SA1453,20190901,JNB,PLZ
DL5701,20190901,GEG,SEA
UA4273,20190901,IAH,BNA
NH1633,20190901,ITM,MYJ
JQ433,20190901,OOL,MEL
U25912,20190901,CGN,TXL
NK1404,20190901,MYR,LBE
AS1051,20190901,SAN,SJC
UO697,20190901,CJU,HKG
BW521,20190901,JFK,POS
U26012,20190901,BRS,RHO
8L9865,20190901,KMG,TNA
AH6027,20190901,CZL,ALG
FR5954,20190901,FAO,BOH
LH2085,20190901,HAM,MUC
HV6513,20190901,EIN,IBZ
4N207,20190901,YXY,YDA
MS635,20190901,CAI,EBL
G448,20190901,LAS,MLI
SQ890,20190901,SIN,HKG
PC5791,20190901,AYT,HAM
LA2089,20190901,LIM,JUL
SU1158,20190901,SVO,ROV
HU7575,20190901,LHW,KMG
AA3232,20190901,SBN,DFW
UA356,20190901,GEG,ORD
LX2802,20190901,ZRH,GVA
MF8365,20190901,TSN,SZX
GS7819,20190901,TSN,CSX
AK6272,20190901,BKI,TWU
SJ268,20190901,SUB,DJJ
AC7502,20190901,YYZ,BWI
UA602,20190901,EWR,SLC
7C201,20190901,PUS,GMP
FJ103,20190901,NAN,SVU
W67301,20190901,IEV,DTM
AH6215,20190901,QSF,ALG
SU2482,20190901,SVO,VRN
AK6223,20190901,TGG,KUL
9C8708,20190901,CJU,SHE
VY3506,20190901,BCN,IBZ
A3932,20190901,ATH,CAI
LS583,20190901,NCL,ALC
FE301,20190901,TPE,DAD
B61634,20190901,JFK,BTV
BX8803,20190901,GMP,PUS
IW1441,20190901,KTG,PNK
MU2807,20190901,NKG,CAN
UA225,20190901,EWR,IAH
BA854,20190901,LHR,PRG
FR705,20190901,HAM,TSF
4B761,20190901,MCK,DEN
UA123,20190901,LHR,IAD
DY1846,20190901,OSL,VRN
SK4637,20190901,OSL,ATH
DP446,20190901,KEJ,VKO
IW1629,20190901,DJJ,NBX
MF8115,20190901,FOC,PEK
MU2712,20190901,ZUH,NKG
TP822,20190901,LIS,MXP
3U8881,20190901,CTU,PEK
7F700,20190901,YWG,YYQ
JL103,20190901,HND,ITM
KY8201,20190901,KMG,PVG
FJ32,20190901,SUV,LBS
IB8317,20190901,EAS,MAD
SV1590,20190901,YNB,JED
LS365,20190901,LBA,NAP
B61680,20190901,FLL,DCA
B6677,20190901,JFK,JAX
B6326,20190901,TPA,JFK
B6959,20190901,BDL,FLL
AV4837,20190901,EYP,BOG
LA4000,20190901,BOG,MDE
UA1030,20190901,EWR,AUA
AA4442,20190901,PIT,LGA
LA2325,20190901,PIU,LIM
